100, 386082, 1, 0, 0
200, 387569, 1, 0, 0
300, 388030, 1, 0, 0
594, 386192, 1, 0, 0
600, 374965, 1, 0, 0
700, 288717, 1, 0, 0
800, 288029, 1, 0, 0
917, 288239, 1, 0, 0
1001, 272569, 1, 0, 0
1100, 269635, 1, 0, 0
1240, 262913, 1, 0, 0
1300, 271228, 1, 0, 0
1400, 264109, 1, 0, 0
1500, 262743, 1, 0, 0
1600, 268028, 1, 0, 0
1700, 263036, 1, 0, 0
1800, 261066, 1, 0, 0
1900, 261566, 1, 0, 0
2000, 267133, 1, 0, 0
2100, 260275, 1, 0, 0
2200, 263324, 1, 0, 0
2300, 268601, 1, 0, 0
2400, 262293, 1, 0, 0
2500, 261371, 1, 0, 0
2600, 265039, 1, 0, 0
2719, 261173, 1, 0, 0
2800, 260545, 1, 0, 0
2900, 266882, 1, 0, 0
3029, 260923, 1, 0, 0
3100, 260437, 1, 0, 0
3200, 266008, 1, 0, 0
3324, 260838, 1, 0, 0
3400, 261238, 1, 0, 0
3500, 265032, 1, 0, 0
3619, 262854, 1, 0, 0
3700, 260627, 1, 0, 0
3800, 261409, 1, 0, 0
3925, 267235, 1, 0, 0
4000, 260610, 1, 0, 0
4100, 260606, 1, 0, 0
4220, 266049, 1, 0, 0
4300, 260582, 1, 0, 0
4400, 261123, 1, 0, 0
4514, 267174, 1, 0, 0
4600, 260748, 1, 0, 0
4700, 260666, 1, 0, 0
4809, 268836, 1, 0, 0
4900, 263400, 1, 0, 0
5000, 260689, 1, 0, 0
5103, 264440, 1, 0, 0
5200, 267834, 1, 0, 0
5300, 260804, 1, 0, 0
5400, 261619, 1, 0, 0
5500, 266825, 1, 0, 0
5600, 260351, 1, 0, 0
5700, 261366, 1, 0, 0
5800, 264386, 1, 0, 0
5900, 261336, 1, 0, 0
6000, 261097, 1, 0, 0
6100, 267697, 1, 0, 0
6200, 260959, 1, 0, 0
6301, 260979, 1, 0, 0
6400, 260980, 1, 0, 0
6500, 258609, 1, 0, 0
6611, 257325, 1, 0, 0
6700, 257202, 1, 0, 0
6800, 262873, 1, 0, 0
6901, 257151, 1, 0, 0
7000, 257855, 1, 0, 0
7100, 262979, 1, 0, 0
7200, 257268, 1, 0, 0
7300, 257629, 1, 0, 0
7400, 261843, 1, 0, 0
7500, 257470, 1, 0, 0
7600, 257779, 1, 0, 0
7700, 262959, 1, 0, 0
7800, 257814, 1, 0, 0
7900, 257468, 1, 0, 0
8000, 262202, 1, 0, 0
8100, 257405, 1, 0, 0
8200, 257566, 1, 0, 0
8300, 263093, 1, 0, 0
8400, 257257, 1, 0, 0
8500, 257623, 1, 0, 0
8600, 261369, 1, 0, 0
8700, 257101, 1, 0, 0
8800, 257276, 1, 0, 0
8900, 262450, 1, 0, 0
9000, 260889, 1, 0, 0
9100, 258133, 1, 0, 0
9200, 259689, 1, 0, 0
9300, 266027, 1, 0, 0
9400, 257281, 1, 0, 0
9517, 257871, 1, 0, 0
9600, 264338, 1, 0, 0
9700, 257495, 1, 0, 0
9807, 257401, 1, 0, 0
9900, 262051, 1, 0, 0
10000, 257792, 1, 0, 0
10117, 257682, 1, 0, 0
10200, 264791, 1, 0, 0
10300, 261927, 1, 0, 0
10412, 260646, 1, 0, 0
10500, 263228, 1, 0, 0
10600, 265333, 1, 0, 0
10725, 260880, 1, 0, 0
10800, 260186, 1, 0, 0
10900, 266388, 1, 0, 0
11021, 260459, 1, 0, 0
11100, 261007, 1, 0, 0
11200, 268795, 1, 0, 0
11315, 261069, 1, 0, 0
11400, 259943, 1, 0, 0
11500, 265915, 1, 0, 0
11609, 261348, 1, 0, 0
11700, 260823, 1, 0, 0
11800, 265660, 1, 0, 0
11916, 260634, 1, 0, 0
12000, 260824, 1, 0, 0
12100, 261559, 1, 0, 0
12210, 265272, 1, 0, 0
12300, 262391, 1, 0, 0
12400, 261505, 1, 0, 0
12505, 268125, 1, 0, 0
12600, 261185, 1, 0, 0
12700, 260924, 1, 0, 0
12800, 267082, 1, 0, 0
12900, 262457, 1, 0, 0
13000, 261772, 1, 0, 0
13105, 271714, 1, 0, 0
13200, 264971, 1, 0, 0
13300, 262369, 1, 0, 0
13427, 266112, 1, 0, 0
13500, 264240, 1, 0, 0
13600, 257670, 1, 0, 0
13717, 258264, 1, 0, 0
13800, 263062, 1, 0, 0
13900, 258280, 1, 0, 0
14006, 257288, 1, 0, 0
14100, 263134, 1, 0, 0
14200, 257594, 1, 0, 0
14320, 258151, 1, 0, 0
14400, 265525, 1, 0, 0
14500, 259532, 1, 0, 0
14633, 257554, 1, 0, 0
14700, 257410, 1, 0, 0
14800, 263660, 1, 0, 0
14900, 257969, 1, 0, 0
15000, 259166, 1, 0, 0
15100, 262425, 1, 0, 0
15214, 257896, 1, 0, 0
15300, 257039, 1, 0, 0
15400, 260929, 1, 0, 0
15504, 257215, 1, 0, 0
15600, 257297, 1, 0, 0
15700, 263128, 1, 0, 0
15810, 257248, 1, 0, 0
15900, 261294, 1, 0, 0
16000, 266628, 1, 0, 0
16104, 260418, 1, 0, 0
16200, 261349, 1, 0, 0
16300, 265287, 1, 0, 0
16400, 261662, 1, 0, 0
16500, 260775, 1, 0, 0
16600, 264714, 1, 0, 0
16700, 265789, 1, 0, 0
16800, 260951, 1, 0, 0
16900, 260792, 1, 0, 0
17000, 270240, 1, 0, 0
17100, 260925, 1, 0, 0
17200, 260845, 1, 0, 0
17300, 270887, 1, 0, 0
17400, 261060, 1, 0, 0
17500, 260750, 1, 0, 0
17600, 267201, 1, 0, 0
17700, 264199, 1, 0, 0
17800, 260181, 1, 0, 0
17905, 262636, 1, 0, 0
18000, 264916, 1, 0, 0
