125, 212992, 0, 0, 0
125, 65536, 1, 0, 0
225, 317440, 0, 0, 0
225, 81920, 1, 0, 0
325, 307200, 0, 0, 0
325, 112640, 1, 0, 0
425, 286720, 0, 0, 0
425, 81920, 1, 0, 0
525, 276480, 0, 0, 0
525, 102400, 1, 0, 0
624, 341333, 0, 0, 0
624, 31030, 1, 0, 0
724, 358400, 0, 0, 0
724, 51200, 1, 0, 0
824, 133120, 0, 0, 0
824, 51200, 1, 0, 0
924, 122880, 0, 0, 0
924, 30720, 1, 0, 0
1024, 133120, 0, 0, 0
1024, 51200, 1, 0, 0
1125, 122880, 0, 0, 0
1125, 40960, 1, 0, 0
1225, 133120, 0, 0, 0
1225, 92160, 1, 0, 0
1325, 122880, 0, 0, 0
1325, 20480, 1, 0, 0
1425, 133120, 0, 0, 0
1425, 71680, 1, 0, 0
1525, 122880, 0, 0, 0
1525, 40960, 1, 0, 0
1625, 133120, 0, 0, 0
1625, 20480, 1, 0, 0
1725, 122880, 0, 0, 0
1725, 30720, 1, 0, 0
1825, 133120, 0, 0, 0
1825, 30720, 1, 0, 0
1925, 122880, 0, 0, 0
1925, 20480, 1, 0, 0
2025, 133120, 0, 0, 0
2025, 51200, 1, 0, 0
2124, 124121, 0, 0, 0
2124, 51717, 1, 0, 0
2224, 133120, 0, 0, 0
2224, 51200, 1, 0, 0
2324, 122880, 0, 0, 0
2424, 133120, 0, 0, 0
2424, 10240, 1, 0, 0
2524, 133120, 0, 0, 0
2524, 10240, 1, 0, 0
2624, 122880, 0, 0, 0
2624, 30720, 1, 0, 0
2724, 133120, 0, 0, 0
2724, 30720, 1, 0, 0
2824, 122880, 0, 0, 0
2824, 81920, 1, 0, 0
2924, 133120, 0, 0, 0
2924, 30720, 1, 0, 0
3024, 122880, 0, 0, 0
3024, 92160, 1, 0, 0
3124, 133120, 0, 0, 0
3124, 20480, 1, 0, 0
3224, 122880, 0, 0, 0
3224, 20480, 1, 0, 0
3324, 133120, 0, 0, 0
3324, 30720, 1, 0, 0
3424, 122880, 0, 0, 0
3424, 30720, 1, 0, 0
3525, 133120, 0, 0, 0
3525, 51200, 1, 0, 0
3625, 122880, 0, 0, 0
3625, 51200, 1, 0, 0
3725, 133120, 0, 0, 0
3725, 10240, 1, 0, 0
3825, 122880, 0, 0, 0
3825, 81920, 1, 0, 0
3925, 133120, 0, 0, 0
3925, 40960, 1, 0, 0
4025, 122880, 0, 0, 0
4025, 10240, 1, 0, 0
4125, 133120, 0, 0, 0
4125, 30720, 1, 0, 0
4225, 133120, 0, 0, 0
4225, 81920, 1, 0, 0
4325, 122880, 0, 0, 0
4325, 40960, 1, 0, 0
4425, 122880, 0, 0, 0
4425, 51200, 1, 0, 0
4525, 133120, 0, 0, 0
4525, 20480, 1, 0, 0
4624, 124121, 0, 0, 0
4624, 20686, 1, 0, 0
4724, 133120, 0, 0, 0
4724, 30720, 1, 0, 0
4824, 122880, 0, 0, 0
4824, 30720, 1, 0, 0
4924, 133120, 0, 0, 0
4924, 10240, 1, 0, 0
5024, 133120, 0, 0, 0
5024, 51200, 1, 0, 0
5124, 112640, 0, 0, 0
5124, 10240, 1, 0, 0
5224, 30720, 0, 0, 0
5224, 10240, 1, 0, 0
5324, 30720, 0, 0, 0
5324, 20480, 1, 0, 0
5424, 40960, 0, 0, 0
5424, 10240, 1, 0, 0
5524, 51200, 0, 0, 0
5524, 20480, 1, 0, 0
5624, 40960, 0, 0, 0
5725, 51200, 0, 0, 0
5725, 10240, 1, 0, 0
5825, 51200, 0, 0, 0
5925, 51200, 0, 0, 0
6025, 51200, 0, 0, 0
6025, 20480, 1, 0, 0
6125, 51200, 0, 0, 0
6125, 20480, 1, 0, 0
6225, 40960, 0, 0, 0
6325, 61440, 0, 0, 0
6325, 10240, 1, 0, 0
6425, 40960, 0, 0, 0
6525, 51200, 0, 0, 0
6525, 20480, 1, 0, 0
6624, 41373, 0, 0, 0
6624, 31030, 1, 0, 0
6724, 30720, 0, 0, 0
6824, 40960, 0, 0, 0
6824, 20480, 1, 0, 0
6924, 61440, 0, 0, 0
6924, 20480, 1, 0, 0
7024, 40960, 0, 0, 0
7124, 61440, 0, 0, 0
7224, 40960, 0, 0, 0
7224, 30720, 1, 0, 0
7324, 51200, 0, 0, 0
7324, 10240, 1, 0, 0
7425, 40960, 0, 0, 0
7425, 20480, 1, 0, 0
7525, 61440, 0, 0, 0
7525, 10240, 1, 0, 0
7625, 40960, 0, 0, 0
7625, 10240, 1, 0, 0
7725, 51200, 0, 0, 0
7725, 20480, 1, 0, 0
7825, 30720, 0, 0, 0
7925, 81920, 0, 0, 0
7925, 40960, 1, 0, 0
8025, 92160, 0, 0, 0
8025, 10240, 1, 0, 0
8124, 51717, 0, 0, 0
8124, 10343, 1, 0, 0
8224, 30720, 0, 0, 0
8324, 40960, 0, 0, 0
8324, 10240, 1, 0, 0
8424, 81920, 0, 0, 0
8424, 10240, 1, 0, 0
8524, 133120, 0, 0, 0
8524, 30720, 1, 0, 0
8624, 133120, 0, 0, 0
8624, 30720, 1, 0, 0
8724, 122880, 0, 0, 0
8724, 20480, 1, 0, 0
8824, 122880, 0, 0, 0
8824, 30720, 1, 0, 0
8925, 133120, 0, 0, 0
8925, 10240, 1, 0, 0
9025, 133120, 0, 0, 0
9125, 122880, 0, 0, 0
9125, 30720, 1, 0, 0
9225, 133120, 0, 0, 0
9225, 30720, 1, 0, 0
9325, 51200, 0, 0, 0
9325, 10240, 1, 0, 0
9525, 112640, 0, 0, 0
9525, 40960, 1, 0, 0
9624, 134464, 0, 0, 0
9724, 122880, 0, 0, 0
9724, 20480, 1, 0, 0
9824, 133120, 0, 0, 0
9824, 61440, 1, 0, 0
9924, 122880, 0, 0, 0
9924, 51200, 1, 0, 0
10024, 133120, 0, 0, 0
10024, 40960, 1, 0, 0
10124, 122880, 0, 0, 0
10124, 20480, 1, 0, 0
10224, 133120, 0, 0, 0
10224, 10240, 1, 0, 0
10324, 122880, 0, 0, 0
10324, 40960, 1, 0, 0
10424, 133120, 0, 0, 0
10424, 10240, 1, 0, 0
10524, 133120, 0, 0, 0
10524, 20480, 1, 0, 0
10625, 122880, 0, 0, 0
10625, 51200, 1, 0, 0
10725, 122880, 0, 0, 0
10725, 30720, 1, 0, 0
10825, 133120, 0, 0, 0
10825, 20480, 1, 0, 0
10925, 133120, 0, 0, 0
10925, 20480, 1, 0, 0
11025, 122880, 0, 0, 0
11025, 20480, 1, 0, 0
11124, 124121, 0, 0, 0
11124, 31030, 1, 0, 0
11224, 133120, 0, 0, 0
11324, 122880, 0, 0, 0
11324, 10240, 1, 0, 0
11424, 133120, 0, 0, 0
